sample,node_type,node_idx,true_size,true_b,true_h,pred_b_HGT,pred_h_HGT,pred_b_HAN,pred_h_HAN,resid_HGT,resid_HAN,both_mae,cause
sample_240,column,174,80.0,100.0,60.0,62.92692184448242,58.60987091064453,60.7368278503418,59.340576171875,-19.231603622436523,-19.9612979888916,19.596450805664062,B_underfit(regression-to-mean)
sample_240,column,135,80.0,100.0,60.0,63.10355758666992,58.57447052001953,60.71410369873047,59.23349380493164,-19.160985946655273,-20.026201248168945,19.59359359741211,B_underfit(regression-to-mean)
sample_240,column,160,80.0,100.0,60.0,63.09819030761719,58.5310173034668,60.74071502685547,59.26944351196289,-19.185396194458008,-19.99492073059082,19.590158462524414,B_underfit(regression-to-mean)
sample_240,column,31,80.0,100.0,60.0,63.21104431152344,58.33936309814453,60.84193420410156,59.31377410888672,-19.224796295166016,-19.92214584350586,19.573471069335938,B_underfit(regression-to-mean)
sample_240,column,208,80.0,100.0,60.0,63.22421646118164,58.40238952636719,60.82749938964844,59.28236770629883,-19.186697006225586,-19.945066452026367,19.565881729125977,B_underfit(regression-to-mean)
sample_240,column,201,80.0,100.0,60.0,63.23139953613281,58.40896224975586,60.83278274536133,59.280235290527344,-19.179819107055664,-19.943490982055664,19.561655044555664,B_underfit(regression-to-mean)
sample_233,beam,99,33.5,37.0,30.0,55.70365905761719,48.77900314331055,57.43627166748047,50.32255935668945,18.741331100463867,20.37941551208496,19.560373306274414,B_underfit(regression-to-mean)
sample_240,column,188,80.0,100.0,60.0,63.17560958862305,58.466087341308594,60.8379135131836,59.29582214355469,-19.17915153503418,-19.933132171630856,19.55614185333252,B_underfit(regression-to-mean)
sample_240,column,24,80.0,100.0,60.0,63.19320297241211,58.35786056518555,60.92719268798828,59.314208984375,-19.224468231201172,-19.87929916381836,19.551883697509766,B_underfit(regression-to-mean)
sample_240,column,76,80.0,100.0,60.0,63.18603515625,58.42733001708984,60.87257385253906,59.31144714355469,-19.19331741333008,-19.907989501953125,19.5506534576416,B_underfit(regression-to-mean)
sample_240,column,194,80.0,100.0,60.0,63.22932815551758,58.427284240722656,60.88613128662109,59.31406784057617,-19.171693801879883,-19.89990043640137,19.535797119140625,B_underfit(regression-to-mean)
sample_240,column,175,80.0,100.0,60.0,62.95671844482422,58.621864318847656,60.855255126953125,59.44621658325195,-19.210708618164062,-19.84926414489746,19.52998638153076,B_underfit(regression-to-mean)
sample_240,column,17,80.0,100.0,60.0,63.15625,58.42240524291992,60.97160339355469,59.33220672607422,-19.21067237854004,-19.848094940185547,19.529383659362793,B_underfit(regression-to-mean)
sample_240,column,189,80.0,100.0,60.0,63.157676696777344,58.47639846801758,60.932594299316406,59.361328125,-19.18296241760254,-19.853038787841797,19.518000602722168,B_underfit(regression-to-mean)
sample_240,column,70,80.0,100.0,60.0,63.22266387939453,58.247554779052734,61.06012344360352,59.440162658691406,-19.264890670776367,-19.749856948852536,19.507373809814453,B_underfit(regression-to-mean)
sample_233,beam,102,33.5,37.0,30.0,55.51991653442383,48.62242889404297,57.50187301635742,50.38426208496094,18.5711727142334,20.44306755065918,19.50712013244629,B_underfit(regression-to-mean)
sample_240,column,143,80.0,100.0,60.0,63.24751281738281,58.24016952514648,61.00127029418945,59.51171112060547,-19.256158828735355,-19.74350929260254,19.499834060668945,B_underfit(regression-to-mean)
sample_240,column,120,80.0,100.0,60.0,63.21407699584961,58.436256408691406,60.96685028076172,59.40444946289063,-19.174833297729492,-19.814350128173825,19.49459171295166,B_underfit(regression-to-mean)
sample_240,column,106,80.0,100.0,60.0,63.21495056152344,58.446659088134766,60.969947814941406,59.39188766479492,-19.1691951751709,-19.819082260131836,19.494138717651367,B_underfit(regression-to-mean)
sample_240,column,39,80.0,100.0,60.0,63.1865463256836,58.35143280029297,61.05800247192383,59.43156814575195,-19.231010437011715,-19.75521469116211,19.493112564086914,B_underfit(regression-to-mean)
sample_240,column,46,80.0,100.0,60.0,63.17900848388672,58.37619018554688,61.06837844848633,59.43606948852539,-19.2224006652832,-19.74777603149414,19.485088348388672,B_underfit(regression-to-mean)
sample_240,column,84,80.0,100.0,60.0,62.98497009277344,58.65578079223633,61.01809310913086,59.40977478027344,-19.179624557495117,-19.78606605529785,19.482845306396484,B_underfit(regression-to-mean)
sample_240,column,127,80.0,100.0,60.0,63.20945358276367,58.43105697631836,61.01702117919922,59.427730560302734,-19.179744720458984,-19.777624130249023,19.478684425354004,B_underfit(regression-to-mean)
sample_240,column,113,80.0,100.0,60.0,63.21064758300781,58.46924591064453,61.001163482666016,59.435733795166016,-19.160053253173828,-19.781551361083984,19.470802307128906,B_underfit(regression-to-mean)
sample_240,column,209,80.0,100.0,60.0,63.225318908691406,58.40766906738281,61.09781265258789,59.45991516113281,-19.18350601196289,-19.72113609313965,19.45232105255127,B_underfit(regression-to-mean)
sample_240,column,4,80.0,100.0,60.0,63.00815582275391,58.57415008544922,61.13931274414063,59.49463653564453,-19.208847045898434,-19.68302536010742,19.445936203002933,B_underfit(regression-to-mean)
sample_240,column,202,80.0,100.0,60.0,63.23028564453125,58.4116325378418,61.110477447509766,59.469757080078125,-19.179040908813477,-19.709882736206055,19.444461822509766,B_underfit(regression-to-mean)
sample_240,column,98,80.0,100.0,60.0,63.141357421875,58.530738830566406,61.07260513305664,59.50102233886719,-19.163951873779297,-19.713186264038086,19.43856906890869,B_underfit(regression-to-mean)
sample_240,column,136,80.0,100.0,60.0,63.11837387084961,58.577239990234375,61.04558944702149,59.52146911621094,-19.152193069458008,-19.716470718383786,19.4343318939209,B_underfit(regression-to-mean)
sample_240,column,63,80.0,100.0,60.0,62.91655731201172,58.81645584106445,61.10132598876953,59.45133209228516,-19.133493423461914,-19.723670959472653,19.428582191467285,B_underfit(regression-to-mean)
sample_240,column,91,80.0,100.0,60.0,63.21846771240234,58.3701286315918,61.16826248168945,59.53604507446289,-19.205701828002933,-19.647846221923828,19.42677402496338,B_underfit(regression-to-mean)
sample_240,column,11,80.0,100.0,60.0,63.06934356689453,58.48973846435547,61.1960334777832,59.54110336303711,-19.220458984375,-19.631431579589844,19.425945281982422,B_underfit(regression-to-mean)
sample_240,column,54,80.0,100.0,60.0,63.15053176879883,58.538875579833984,61.14673614501953,59.47065353393555,-19.155296325683594,-19.69130516052246,19.423300743103027,B_underfit(regression-to-mean)
sample_240,column,210,80.0,100.0,60.0,63.20893859863281,58.41630554199219,61.19259643554688,59.51557540893555,-19.1873779296875,-19.645914077758786,19.416646003723145,B_underfit(regression-to-mean)
sample_240,column,195,80.0,100.0,60.0,63.229530334472656,58.43238830566406,61.18184661865234,59.52132034301758,-19.16904067993164,-19.648416519165043,19.40872859954834,B_underfit(regression-to-mean)
sample_240,column,203,80.0,100.0,60.0,63.20985794067383,58.42755508422852,61.21364974975586,59.532257080078125,-19.181293487548825,-19.627046585083008,19.404170036315918,B_underfit(regression-to-mean)
sample_240,column,32,80.0,100.0,60.0,63.20579147338867,58.35032653808594,61.272499084472656,59.60453414916992,-19.221940994262695,-19.56148338317871,19.391712188720703,B_underfit(regression-to-mean)
sample_233,beam,56,33.5,37.0,30.0,56.390113830566406,49.459110260009766,56.335540771484375,49.347930908203125,19.424612045288086,19.34173583984375,19.383173942565918,B_underfit(regression-to-mean)
sample_240,column,25,80.0,100.0,60.0,63.19116973876953,58.36631774902344,61.334083557128906,59.59576416015625,-19.221256256103516,-19.535076141357422,19.378166198730472,B_underfit(regression-to-mean)
sample_240,column,137,80.0,100.0,60.0,63.12546157836914,58.594146728515625,61.162139892578125,59.62241363525391,-19.140195846557617,-19.60772323608398,19.3739595413208,B_underfit(regression-to-mean)
sample_240,column,121,80.0,100.0,60.0,63.20530319213867,58.447021484375,61.26495742797852,59.60462188720703,-19.173837661743164,-19.565210342407223,19.369524002075195,B_underfit(regression-to-mean)
sample_240,column,196,80.0,100.0,60.0,63.21247100830078,58.448333740234375,61.27728271484375,59.58755493164063,-19.169597625732422,-19.56758117675781,19.368589401245117,B_underfit(regression-to-mean)
sample_240,column,128,80.0,100.0,60.0,63.204200744628906,58.44303131103516,61.29110336303711,59.60368347167969,-19.176383972167965,-19.5526065826416,19.364495277404785,B_underfit(regression-to-mean)
sample_240,column,77,80.0,100.0,60.0,63.19077682495117,58.44055938720703,61.29791259765625,59.62012481689453,-19.1843318939209,-19.54098129272461,19.362656593322754,B_underfit(regression-to-mean)
sample_240,column,18,80.0,100.0,60.0,63.16141128540039,58.43189239501953,61.35934829711914,59.61003112792969,-19.20334815979004,-19.515310287475586,19.359329223632812,B_underfit(regression-to-mean)
sample_240,column,64,80.0,100.0,60.0,62.92652893066406,58.8085823059082,61.27378845214844,59.5620231628418,-19.132444381713867,-19.582094192504883,19.357269287109375,B_underfit(regression-to-mean)
sample_240,column,144,80.0,100.0,60.0,63.24405670166016,58.254520416259766,61.31266021728516,59.77080154418945,-19.250711441040036,-19.45826911926269,19.354490280151367,B_underfit(regression-to-mean)
sample_240,column,47,80.0,100.0,60.0,63.17314147949219,58.38128662109375,61.40493774414063,59.63228225708008,-19.22278594970703,-19.481389999389645,19.35208797454834,B_underfit(regression-to-mean)
sample_240,column,40,80.0,100.0,60.0,63.17638397216797,58.35693740844727,61.421836853027344,59.64981460571289,-19.23333930969238,-19.464174270629883,19.348756790161133,B_underfit(regression-to-mean)
sample_240,column,71,80.0,100.0,60.0,63.21586990356445,58.25849533081055,61.444366455078125,59.70654296875,-19.2628173828125,-19.424545288085938,19.34368133544922,B_underfit(regression-to-mean)
sample_240,column,107,80.0,100.0,60.0,63.21611404418945,58.44768524169922,61.32649612426758,59.65374374389648,-19.168100357055664,-19.509880065917972,19.338990211486816,B_underfit(regression-to-mean)
sample_243,beam,155,50.0,50.0,50.0,36.68740463256836,29.17259979248047,31.38211250305176,25.4189510345459,-17.069997787475586,-21.599468231201172,19.33473300933838,B_underfit(regression-to-mean)
sample_240,column,114,80.0,100.0,60.0,63.20742034912109,58.476749420166016,61.32783508300781,59.6685791015625,-19.15791511535645,-19.501792907714844,19.329854011535645,B_underfit(regression-to-mean)
sample_240,column,129,80.0,100.0,60.0,63.18423080444336,58.45148086547852,61.38751983642578,59.66140365600586,-19.18214416503906,-19.47553825378418,19.32884120941162,B_underfit(regression-to-mean)
sample_240,column,122,80.0,100.0,60.0,63.1858024597168,58.45977020263672,61.37099838256836,59.66917419433594,-19.177213668823242,-19.47991371154785,19.328563690185547,B_underfit(regression-to-mean)
sample_243,beam,10,50.0,50.0,50.0,37.0545539855957,29.37826538085937,31.031021118164062,25.239654541015625,-16.78359031677246,-21.864662170410156,19.32412624359131,B_underfit(regression-to-mean)
sample_240,column,85,80.0,100.0,60.0,62.99547958374024,58.653564453125,61.38639450073242,59.68893814086914,-19.17547798156738,-19.46233367919922,19.3189058303833,B_underfit(regression-to-mean)
sample_243,beam,50,50.0,50.0,50.0,36.75005722045898,29.23501968383789,31.31587219238281,25.42957878112793,-17.007461547851566,-21.62727451324463,19.317367553710938,B_underfit(regression-to-mean)
sample_243,beam,152,50.0,50.0,50.0,36.99477005004883,29.294919967651367,31.189607620239254,25.29798698425293,-16.855154991149902,-21.756202697753906,19.305679321289062,B_underfit(regression-to-mean)
sample_240,column,48,80.0,100.0,60.0,63.16747283935547,58.39723205566406,61.52954864501953,59.69263458251953,-19.217647552490234,-19.38890838623047,19.30327796936035,B_underfit(regression-to-mean)
sample_240,column,145,80.0,100.0,60.0,63.236141204833984,58.27101516723633,61.44842529296875,59.85986709594727,-19.246421813964844,-19.34585380554199,19.296137809753418,B_underfit(regression-to-mean)
sample_240,column,41,80.0,100.0,60.0,63.15756988525391,58.38873672485352,61.56386566162109,59.71600341796875,-19.226846694946282,-19.36006546020508,19.293456077575684,B_underfit(regression-to-mean)
sample_240,column,72,80.0,100.0,60.0,63.202396392822266,58.28702545166016,61.5755729675293,59.7886962890625,-19.255289077758786,-19.3178653717041,19.286577224731445,B_underfit(regression-to-mean)
sample_240,column,5,80.0,100.0,60.0,63.017826080322266,58.57108688354492,61.50293731689453,59.76487731933594,-19.205543518066406,-19.366092681884766,19.285818099975586,B_underfit(regression-to-mean)
sample_240,column,115,80.0,100.0,60.0,63.19325256347656,58.4852180480957,61.44425201416016,59.744239807128906,-19.160764694213867,-19.405754089355465,19.283259391784668,B_underfit(regression-to-mean)
sample_240,column,99,80.0,100.0,60.0,63.151947021484375,58.53536987304688,61.42142868041992,59.77069091796875,-19.15634155273437,-19.403940200805664,19.28014087677002,B_underfit(regression-to-mean)
sample_240,column,108,80.0,100.0,60.0,63.204856872558594,58.46546173095703,61.46294784545898,59.74720001220703,-19.164840698242188,-19.394926071166996,19.27988338470459,B_underfit(regression-to-mean)
sample_240,column,12,80.0,100.0,60.0,63.068695068359375,58.49461364746094,61.5410385131836,59.80488586425781,-19.218345642089844,-19.327037811279293,19.27269172668457,B_underfit(regression-to-mean)
sample_240,column,92,80.0,100.0,60.0,63.21739196777344,58.3759880065918,61.519657135009766,59.79823303222656,-19.203310012817383,-19.341054916381836,19.27218246459961,B_underfit(regression-to-mean)
sample_240,column,55,80.0,100.0,60.0,63.149662017822266,58.537147521972656,61.51710891723633,59.725196838378906,-19.15659523010254,-19.378847122192383,19.26772117614746,B_underfit(regression-to-mean)
sample_240,column,86,80.0,100.0,60.0,62.99588394165039,58.65505599975586,61.52584838867188,59.78261184692383,-19.174530029296875,-19.345769882202145,19.26014995574951,B_underfit(regression-to-mean)
sample_151,beam,129,60.0,70.0,50.0,40.23704147338867,32.23603820800781,48.952545166015625,41.55923843383789,-23.763460159301758,-14.744108200073242,19.2537841796875,B_underfit(regression-to-mean)
sample_240,column,33,80.0,100.0,60.0,63.19577026367188,58.3573112487793,61.626014709472656,59.82696533203125,-19.22345924377441,-19.273509979248047,19.24848461151123,B_underfit(regression-to-mean)
sample_243,beam,158,50.0,50.0,50.0,36.48946380615234,29.168292999267575,31.75929450988769,25.635108947753903,-17.171121597290046,-21.302798271179203,19.236960411071777,B_underfit(regression-to-mean)
sample_240,column,26,80.0,100.0,60.0,63.1862907409668,58.372188568115234,61.675140380859375,59.82417678833008,-19.220760345458984,-19.250341415405273,19.23555088043213,B_underfit(regression-to-mean)
sample_243,beam,7,50.0,50.0,50.0,37.371726989746094,29.57988166809082,30.93690490722656,25.17682838439941,-16.524195671081543,-21.943133354187015,19.233665466308594,B_underfit(regression-to-mean)
sample_203,beam,15,35.0,30.0,40.0,56.829959869384766,50.00535202026367,58.66338348388672,51.43521881103516,18.41765594482422,20.04930114746094,19.233478546142578,B_underfit(regression-to-mean)
sample_243,beam,53,50.0,50.0,50.0,36.58143615722656,29.208553314208984,31.663494110107425,25.627405166625977,-17.105005264282227,-21.3545503616333,19.229777336120605,B_underfit(regression-to-mean)
sample_240,column,6,80.0,100.0,60.0,63.0133056640625,58.57819747924805,61.64210510253906,59.8520736694336,-19.204248428344727,-19.25291061401367,19.2285795211792,B_underfit(regression-to-mean)
sample_240,column,93,80.0,100.0,60.0,63.20824813842773,58.3955078125,61.64280700683594,59.87868881225586,-19.198122024536136,-19.2392520904541,19.218687057495117,B_underfit(regression-to-mean)
sample_240,column,100,80.0,100.0,60.0,63.16181564331055,58.551979064941406,61.5533332824707,59.860626220703125,-19.143102645874023,-19.293020248413086,19.218061447143555,B_underfit(regression-to-mean)
sample_240,column,19,80.0,100.0,60.0,63.15925598144531,58.43428421020508,61.6910285949707,59.84575271606445,-19.203229904174805,-19.231609344482422,19.217419624328613,B_underfit(regression-to-mean)
sample_240,column,13,80.0,100.0,60.0,63.06158065795898,58.50766372680664,61.67552947998047,59.88877487182617,-19.21537780761719,-19.21784782409668,19.216612815856934,B_underfit(regression-to-mean)
sample_240,column,56,80.0,100.0,60.0,63.133766174316406,58.559364318847656,61.65187072753906,59.805118560791016,-19.15343475341797,-19.27150535583496,19.212470054626465,B_underfit(regression-to-mean)
sample_240,column,78,80.0,100.0,60.0,63.19015884399414,58.44307327270508,61.644805908203125,59.87566757202149,-19.18338394165039,-19.23976325988769,19.211573600769043,B_underfit(regression-to-mean)
sample_243,beam,4,50.0,50.0,50.0,37.73256301879883,29.810436248779297,30.649200439453125,25.01398468017578,-16.228500366210938,-22.168407440185547,19.198453903198242,B_underfit(regression-to-mean)
sample_243,beam,149,50.0,50.0,50.0,37.23671722412109,29.471939086914062,31.187746047973636,25.31602668762207,-16.645671844482425,-21.74811363220215,19.196892738342285,B_underfit(regression-to-mean)
sample_240,column,34,80.0,100.0,60.0,63.17782974243164,58.38330078125,61.7630729675293,59.89446640014648,-19.21943473815918,-19.171230316162113,19.195332527160645,B_underfit(regression-to-mean)
sample_240,column,27,80.0,100.0,60.0,63.17314910888672,58.39462661743164,61.809078216552734,59.9013671875,-19.21611213684082,-19.144777297973633,19.180444717407227,B_underfit(regression-to-mean)
sample_243,beam,1,50.0,50.0,50.0,38.030181884765625,30.030345916748047,30.33062744140625,24.928485870361328,-15.969736099243164,-22.37044334411621,19.170089721679688,B_underfit(regression-to-mean)
sample_240,column,20,80.0,100.0,60.0,63.15019607543945,58.45183563232422,61.81787109375,59.92561721801758,-19.198984146118164,-19.12825584411621,19.163619995117188,B_underfit(regression-to-mean)
sample_240,column,79,80.0,100.0,60.0,63.17920684814453,58.46293258666992,61.7789306640625,59.95641326904297,-19.178930282592773,-19.132328033447266,19.15562915802002,B_underfit(regression-to-mean)
sample_203,beam,14,35.0,30.0,40.0,56.505184173583984,49.71746063232422,58.78944778442383,51.54747009277344,18.1113224029541,20.168458938598633,19.139890670776367,B_underfit(regression-to-mean)
sample_243,beam,146,50.0,50.0,50.0,37.57440948486328,29.64632797241211,30.98133659362793,25.257015228271484,-16.389631271362305,-21.880824089050293,19.135228157043457,B_underfit(regression-to-mean)
sample_233,beam,75,27.5,30.0,25.0,49.52726745605469,42.90095138549805,50.20557403564453,43.875396728515625,18.714109420776367,19.540485382080078,19.127297401428223,B_underfit(regression-to-mean)
sample_243,beam,143,50.0,50.0,50.0,37.83056640625,29.843839645385746,30.781192779541016,25.312183380126957,-16.16279697418213,-21.953311920166016,19.058053970336914,B_underfit(regression-to-mean)
sample_233,beam,183,33.5,37.0,30.0,55.55036544799805,48.67951202392578,56.29863739013672,49.31040573120117,18.614938735961914,19.304521560668945,18.95973014831543,B_underfit(regression-to-mean)
sample_233,beam,128,33.5,37.0,30.0,55.148681640625,48.230010986328125,56.4640007019043,49.45882797241211,18.189346313476562,19.461414337158203,18.825380325317383,B_underfit(regression-to-mean)
sample_111,column,36,40.0,40.0,40.0,59.237674713134766,57.07880783081055,59.85915756225586,58.80107116699219,18.158241271972656,19.330114364624023,18.74417781829834,B_underfit(regression-to-mean)
sample_151,beam,61,60.0,70.0,50.0,41.40055847167969,36.23002624511719,47.42070007324219,40.46718597412109,-21.184707641601562,-16.056056976318363,18.62038230895996,B_underfit(regression-to-mean)
sample_235,beam,0,30.0,30.0,30.0,50.05895233154297,43.57215118408203,53.67583847045898,46.83903503417969,16.8155517578125,20.257436752319332,18.536494255065918,B_underfit(regression-to-mean)
sample_251,beam,39,50.0,60.0,40.0,36.885719299316406,29.338111877441406,33.89387512207031,25.955522537231445,-16.888084411621094,-20.07530117034912,18.481693267822266,B_underfit(regression-to-mean)
sample_251,beam,97,50.0,50.0,50.0,37.55693817138672,29.966541290283203,32.86890411376953,25.83052635192871,-16.23826026916504,-20.65028476715088,18.4442720413208,B_underfit(regression-to-mean)
sample_203,beam,13,35.0,30.0,40.0,55.2933235168457,48.56652069091797,58.51595687866211,51.30229949951172,16.929922103881836,19.909128189086914,18.419525146484375,B_underfit(regression-to-mean)
sample_251,beam,91,50.0,60.0,40.0,36.42045974731445,29.07366943359375,34.604225158691406,26.38947868347168,-17.2529354095459,-19.503148078918457,18.37804126739502,B_underfit(regression-to-mean)
sample_251,beam,87,50.0,60.0,40.0,36.558048248291016,29.149436950683597,34.501792907714844,26.30935478210449,-17.146257400512695,-19.594426155090332,18.370341300964355,B_underfit(regression-to-mean)
sample_251,beam,60,50.0,60.0,40.0,36.73064804077149,29.24863052368164,34.39124298095703,26.249794006347656,-17.010360717773434,-19.679481506347656,18.344921112060547,B_underfit(regression-to-mean)
sample_189,column,62,32.5,25.0,40.0,54.319461822509766,52.53425979614258,48.36468124389648,48.02052688598633,20.926860809326172,15.692604064941403,18.30973243713379,B_underfit(regression-to-mean)
sample_233,beam,20,33.5,37.0,30.0,56.84435272216797,49.96103286743164,53.4983024597168,46.78291320800781,19.902692794799805,16.640607833862305,18.271650314331055,B_underfit(regression-to-mean)
sample_251,beam,99,50.0,50.0,50.0,37.36729431152344,29.93006896972656,34.194580078125,26.686037063598636,-16.351318359375,-19.559691429138184,17.95550537109375,B_underfit(regression-to-mean)
sample_240,beam,400,70.0,70.0,70.0,56.41923904418945,49.61941146850586,54.478065490722656,47.71742630004883,-16.980674743652344,-18.902254104614258,17.9414644241333,B_underfit(regression-to-mean)
sample_240,beam,205,70.0,70.0,70.0,55.21374130249024,48.4975700378418,55.8494987487793,48.93146514892578,-18.14434432983398,-17.60951805114746,17.876931190490723,B_underfit(regression-to-mean)
sample_233,beam,140,33.5,37.0,30.0,53.52299499511719,46.69378662109375,55.79058456420898,48.85362243652344,16.60839080810547,18.822103500366207,17.71524715423584,B_underfit(regression-to-mean)
sample_179,beam,80,55.0,60.0,50.0,39.55750274658203,32.045658111572266,43.32324981689453,34.4318962097168,-19.19841957092285,-16.122426986694336,17.660423278808594,B_underfit(regression-to-mean)
sample_189,beam,20,35.0,40.0,30.0,56.78480911254883,49.824012756347656,55.302345275878906,48.46039581298828,18.304410934448242,16.881370544433594,17.592890739440918,B_underfit(regression-to-mean)
sample_151,beam,130,60.0,70.0,50.0,40.19013214111328,32.089630126953125,52.41363143920898,45.17094421386719,-23.860118865966797,-11.207712173461918,17.533915519714355,B_underfit(regression-to-mean)
sample_31,beam,26,50.0,50.0,50.0,38.73654174804688,30.64643859863281,33.54719161987305,27.07441711425781,-15.308509826660154,-19.68919563293457,17.498852729797363,B_underfit(regression-to-mean)
sample_31,beam,14,50.0,50.0,50.0,38.96597290039063,30.36003875732422,33.78171920776367,26.906612396240234,-15.336994171142575,-19.655834197998047,17.496414184570312,B_underfit(regression-to-mean)
sample_203,beam,12,35.0,30.0,40.0,53.4474983215332,46.79022979736328,58.31076049804688,51.11704254150391,15.118864059448242,19.713901519775398,17.416382789611816,B_underfit(regression-to-mean)
sample_240,beam,198,70.0,70.0,70.0,56.07742691040039,49.2863655090332,56.57938003540039,49.58122253417969,-17.318103790283203,-16.91969871520996,17.118901252746582,B_underfit(regression-to-mean)
sample_240,beam,206,70.0,70.0,70.0,56.34804534912109,49.54945373535156,56.45455932617188,49.47080993652344,-17.051250457763675,-17.03731536865234,17.044282913208008,B_underfit(regression-to-mean)
sample_151,beam,62,60.0,70.0,50.0,41.92569732666016,36.5600471496582,50.24906921386719,43.15596008300781,-20.757127761840817,-13.2974853515625,17.02730655670166,B_underfit(regression-to-mean)
sample_151,beam,163,50.0,70.0,30.0,38.44011306762695,31.74542808532715,36.26185607910156,28.97528076171875,-14.90722942352295,-17.381431579589844,17.017044067382812,B_underfit(regression-to-mean)
sample_240,beam,191,70.0,70.0,70.0,56.078392028808594,49.24751663208008,56.86603164672852,49.83623123168945,-17.337045669555664,-16.648868560791012,16.99295711517334,B_underfit(regression-to-mean)
sample_179,beam,81,55.0,60.0,50.0,38.256622314453125,30.814075469970703,45.5778923034668,37.57429504394531,-20.464651107788086,-13.423906326293945,16.944278717041016,B_underfit(regression-to-mean)
sample_42,beam,162,50.0,50.0,50.0,36.74215316772461,29.31949234008789,37.54108428955078,28.713525772094727,-16.96917724609375,-16.872694969177246,16.920936584472656,B_underfit(regression-to-mean)
sample_251,beam,204,50.0,60.0,40.0,37.69655227661133,29.52252197265625,37.54158782958984,27.868072509765625,-16.39046287536621,-17.29516983032227,16.84281635284424,B_underfit(regression-to-mean)
sample_240,beam,199,70.0,70.0,70.0,56.40478515625,49.59808349609375,56.82939529418945,49.80438995361328,-16.998565673828125,-16.683107376098633,16.84083652496338,B_underfit(regression-to-mean)
sample_240,beam,192,70.0,70.0,70.0,56.50172805786133,49.656585693359375,56.9067268371582,49.87324905395508,-16.92084312438965,-16.61001205444336,16.765427589416504,B_underfit(regression-to-mean)
sample_240,beam,220,70.0,70.0,70.0,56.20640182495117,49.424434661865234,57.18831634521485,50.122589111328125,-17.184581756591797,-16.344547271728512,16.764564514160156,B_underfit(regression-to-mean)
sample_151,beam,91,50.0,70.0,30.0,49.73566436767578,43.17527389526367,48.97966766357422,42.58724594116211,-3.5445308685302734,-4.216543197631836,16.761796951293945,B_underfit(regression-to-mean)
sample_151,beam,99,50.0,70.0,30.0,49.69979476928711,43.15755081176758,51.17526626586914,44.702430725097656,-3.5713272094726562,-2.0611515045166016,16.746230125427246,B_underfit(regression-to-mean)
sample_151,beam,166,50.0,70.0,30.0,52.559478759765625,45.362525939941406,40.0068473815918,34.09246063232422,-1.0389976501464844,-12.950345993041992,16.72216510772705,B_underfit(regression-to-mean)
sample_251,beam,196,50.0,60.0,40.0,37.950439453125,29.62187957763672,37.67108154296875,27.91440963745117,-16.21384048461914,-17.20725440979004,16.71054744720459,B_underfit(regression-to-mean)
sample_240,beam,207,70.0,70.0,70.0,56.73356246948242,49.92243957519531,56.83417892456055,49.80916213989258,-16.671998977661133,-16.678329467773438,16.675164222717285,B_underfit(regression-to-mean)
sample_240,beam,298,70.0,70.0,70.0,57.166805267333984,50.32585144042969,56.3985595703125,49.4208869934082,-16.253671646118164,-17.09027671813965,16.671974182128906,B_underfit(regression-to-mean)
sample_151,beam,188,50.0,70.0,30.0,38.928218841552734,31.68795394897461,37.29087829589844,31.14877319335937,-14.691913604736328,-15.780174255371096,16.654407501220703,B_underfit(regression-to-mean)
sample_151,beam,167,50.0,70.0,30.0,48.65546417236328,42.00603485107422,52.93616485595703,46.19419479370117,-4.66925048828125,-0.43482017517089844,16.65215015411377,B_underfit(regression-to-mean)
sample_240,beam,221,70.0,70.0,70.0,56.52677917480469,49.73299026489258,57.13849258422852,50.07883071899414,-16.870115280151367,-16.39133834838867,16.63072681427002,B_underfit(regression-to-mean)
sample_151,beam,64,60.0,70.0,50.0,53.48280334472656,46.20967483520508,39.98093032836914,33.904178619384766,-10.15376091003418,-23.057445526123047,16.605603218078613,B_underfit(regression-to-mean)
sample_233,beam,97,33.5,37.0,30.0,51.72856521606445,44.922401428222656,55.179176330566406,48.30724334716797,14.825483322143555,18.243209838867188,16.53434658050537,B_underfit(regression-to-mean)
sample_151,beam,102,50.0,70.0,30.0,57.56514739990234,50.709938049316406,57.312496185302734,50.249778747558594,4.1375427246093714,3.781137466430664,16.52051830291748,B_underfit(regression-to-mean)
sample_151,beam,94,50.0,70.0,30.0,57.55329513549805,50.69987487792969,57.45530700683594,50.37823867797852,4.126585006713867,3.91677284240723,16.517377853393555,B_underfit(regression-to-mean)
sample_251,beam,195,50.0,60.0,40.0,38.17167663574219,29.722129821777344,37.984317779541016,28.06790542602539,-16.053096771240234,-16.973888397216797,16.513492584228516,B_underfit(regression-to-mean)
sample_151,beam,194,50.0,70.0,30.0,57.36463165283203,50.48292922973633,57.200626373291016,50.10275268554688,3.9237804412841797,3.651689529418949,16.50510597229004,B_underfit(regression-to-mean)
sample_240,beam,386,70.0,70.0,70.0,56.57400131225586,49.80265808105469,57.3436164855957,50.26105117797852,-16.811670303344727,-16.197666168212887,16.50466823577881,B_underfit(regression-to-mean)
sample_240,beam,200,70.0,70.0,70.0,56.779056549072266,49.96412658691406,57.15071105957031,50.09043884277344,-16.628408432006836,-16.379425048828125,16.50391674041748,B_underfit(regression-to-mean)
